,NAME,YEAR,EVENT_TYPE,DEATHS,INJURIES,DAMAGE_PROPERTY,TEMPERATURE,DATE
845026,ELLIS,2015,Tornado,0.0,46.0,8359999.999999999,37.15,26-DEC-15 18:01:00
842182,DE KALB,2015,Tornado,20.0,11.0,8000000.0,37.15,09-APR-15 18:12:00
881012,MARSHALL,2015,Tornado,2.0,30.0,5000000.0,37.15,23-DEC-15 16:12:00
860034,HALE,2015,Hail,0.0,0.0,300000000.0,37.15,08-MAY-15 09:56:00
845607,LUBBOCK,2015,Hail,0.0,0.0,200000000.0,37.15,08-MAY-15 13:29:00
869095,OGEMAW,2015,Hail,0.0,0.0,32600000.0,37.15,02-AUG-15 15:50:00
840658,FRANKLIN,2015,Hail,0.0,0.0,10000000.0,37.15,08-APR-15 19:51:00
875276,FULTON,2015,Hail,0.0,0.0,4000000.0,37.15,20-APR-15 13:20:00
842092,FULTON,2015,Hail,0.0,0.0,4000000.0,37.15,24-JUN-15 15:00:00
873161,BUTLER,2015,Hail,0.0,0.0,2500000.0,37.15,26-MAY-15 18:10:00
841245,CHEROKEE,2015,Hail,0.0,0.0,2300000.0,37.15,26-JUN-15 15:42:00
871633,CHEROKEE,2015,Hail,0.0,0.0,2300000.0,37.15,03-SEP-15 13:30:00
849183,PIMA,2015,Hail,0.0,0.0,2000000.0,37.15,30-JUN-15 17:20:00
869186,LEELANAU,2015,Thunderstorm,0.0,0.0,18800000.0,37.15,02-AUG-15 15:08:00
874564,GLOUCESTER,2015,Thunderstorm,0.0,0.0,10000000.0,37.15,23-JUN-15 16:55:00
874908,BURLINGTON,2015,Thunderstorm,0.0,5.0,8000000.0,37.15,23-JUN-15 17:20:00
863392,CEDAR,2015,Thunderstorm,0.0,0.0,8000000.0,37.15,11-NOV-15 17:25:00
869281,GRAND TRAVERSE,2015,Thunderstorm,0.0,0.0,7800000.0,37.15,02-AUG-15 15:30:00
869187,LEELANAU,2015,Thunderstorm,0.0,0.0,5200000.0,37.15,02-AUG-15 15:18:00
869188,GRAND TRAVERSE,2015,Thunderstorm,0.0,0.0,5200000.0,37.15,02-AUG-15 15:26:00
860941,IOWA,2015,Thunderstorm,0.0,0.0,5000000.0,37.15,11-NOV-15 16:45:00
875469,GLOUCESTER,2015,Thunderstorm,0.0,0.0,5000000.0,37.15,23-JUN-15 16:54:00
862903,DELAWARE,2015,Thunderstorm,0.0,0.0,5000000.0,37.15,11-NOV-15 17:55:00
881572,ROOSEVELT COUNTY,2015,Winter Storm,0.0,0.0,100000000.0,37.15,26-DEC-15 16:00:00
881371,CURRY COUNTY,2015,Winter Storm,0.0,0.0,100000000.0,37.15,26-DEC-15 16:00:00
879315,SOUTHWEST CHAVES COUNTY,2015,Winter Storm,0.0,0.0,100000000.0,37.15,26-DEC-15 15:00:00
881772,CHAVES COUNTY PLAINS,2015,Winter Storm,0.0,0.0,100000000.0,37.15,26-DEC-15 16:00:00
858425,CUMBERLAND,2015,Winter Storm,0.0,0.0,20000000.0,37.15,20-FEB-15 12:00:00
858502,FENTRESS,2015,Winter Storm,0.0,0.0,15000000.0,37.15,20-FEB-15 12:00:00
880356,LUBBOCK,2015,Winter Storm,2.0,0.0,12000000.0,37.15,26-DEC-15 23:30:00
858006,PUTNAM,2015,Winter Storm,0.0,0.0,10000000.0,37.15,20-FEB-15 12:00:00
880040,CANADIAN,2015,Winter Storm,0.0,0.0,8664000.0,37.15,27-DEC-15 07:00:00
880157,PARMER,2015,Winter Storm,0.0,0.0,8000000.0,37.15,26-DEC-15 23:00:00
867987,NAVARRO,2015,Flood,0.0,0.0,1000000000.0,37.15,23-OCT-15 11:19:00
883174,ST. LOUIS,2015,Flood,0.0,0.0,235000000.0,37.15,27-DEC-15 06:00:00
840573,HAYS,2015,Flood,100.0,0.0,100000000.0,37.15,24-MAY-15 00:03:00
842644,HAYS,2015,Flood,0.0,0.0,100000000.0,37.15,24-MAY-15 02:17:00
844196,SALINE,2015,Flood,0.0,0.0,100000000.0,37.15,06-MAY-15 21:45:00
845381,LANCASTER,2015,Flood,0.0,0.0,100000000.0,37.15,06-MAY-15 23:14:00
868306,HIDALGO,2015,Flood,0.0,0.0,50000000.0,37.15,24-OCT-15 13:00:00
842456,RIVERSIDE,2015,Flood,0.0,1.0,50000000.0,37.15,19-JUL-15 15:00:00
844845,DALLAS,2015,Flood,0.0,0.0,36000000.0,37.15,24-MAY-15 01:44:00
868780,INYO,2015,Flood,0.0,0.0,25000000.0,37.15,18-OCT-15 19:00:00
868217,EASTERN MONMOUTH,2015,High Wind,0.0,0.0,10000000.0,37.15,02-OCT-15 18:00:00
868216,EASTERN OCEAN,2015,High Wind,0.0,0.0,10000000.0,37.15,01-OCT-15 20:00:00
868212,EASTERN CAPE MAY,2015,High Wind,0.0,0.0,10000000.0,37.15,02-OCT-15 21:00:00
882281,SOUTHWEST INTERIOR,2015,High Wind,0.0,0.0,6000000.0,37.15,08-DEC-15 13:00:00
881281,PRIBILOF ISLANDS,2015,High Wind,0.0,0.0,5000000.0,37.15,12-DEC-15 11:48:00
877667,EVERETT AND VICINITY,2015,High Wind,0.0,0.0,3500000.0,37.15,17-NOV-15 12:41:00
869373,Everett and Vicinity,2015,High Wind,0.0,0.0,1500000.0,37.15,29-AUG-15 11:53:00
877665,EAST PUGET SOUND LOWLANDS,2015,High Wind,1.0,0.0,1500000.0,37.15,17-NOV-15 11:00:00
882269,GREATER  PORTLAND METRO AREA,2015,High Wind,0.0,0.0,1299000.0,37.15,21-DEC-15 11:13:00
882291,LOWER COLUMBIA,2015,High Wind,0.0,0.0,1032000.0,37.15,21-DEC-15 13:40:00
882463,COWLITZ,2015,Other,0.0,0.0,2098000.0,37.15,08-DEC-15 20:00:00
882321,CLARK,2015,Other,0.0,0.0,1781000.0,37.15,07-DEC-15 12:00:00
881666,SITKA COASTAL,2015,Other,3.0,0.0,1700000.0,37.15,18-AUG-15 09:00:00
884113,CALHOUN,2015,Other,0.0,0.0,1300000.0,37.15,16-JUN-15 06:00:00
882453,LINCOLN,2015,Other,1.0,1.0,1240000.0,37.15,17-DEC-15 17:00:00
882395,MULTNOMAH,2015,Other,0.0,0.0,1087000.0,37.15,07-DEC-15 09:00:00
882461,LINN,2015,Other,0.0,0.0,1033000.0,37.15,07-DEC-15 00:45:00
856459,KANAWHA,2015,Other,0.0,0.0,1000000.0,37.15,12-MAR-15 11:00:00
883105,YAMHILL,2015,Other,0.0,0.0,749000.0,37.15,07-DEC-15 11:00:00
882256,MULTNOMAH,2015,Other,0.0,0.0,621000.0,37.15,08-DEC-15 16:00:00
882833,OROFINO / GRANGEVILLE REGION,2015,Wildfire,1.0,1.0,8500000.0,37.15,10-AUG-15 13:15:00
868388,NATRONA COUNTY LOWER ELEVATIONS,2015,Wildfire,0.0,2.0,5000000.0,37.15,11-OCT-15 11:00:00
874783,WRN TANANA VLY WRN YUKON VLY,2015,Wildfire,0.0,0.0,1000000.0,37.15,22-JUN-15 12:00:00
845261,SAN BERNARDINO COUNTY MOUNTAINS,2015,Wildfire,0.0,0.0,900000.0,37.15,17-JUN-15 14:52:00
874386,Lower Chehalis Valley Area,2015,Wildfire,0.0,0.0,800000.0,37.15,31-JUL-15 17:00:00
867446,SIOUX,2015,Wildfire,0.0,0.0,750000.0,37.15,11-OCT-15 08:00:00
841749,SUSITNA VALLEY,2015,Wildfire,0.0,4.0,750000.0,37.15,14-JUN-15 13:13:00
873090,San Bernardino County Mountains,2015,Wildfire,0.0,0.0,500000.0,37.15,17-JUL-15 13:00:00
849972,Edwards,2015,Wildfire,0.0,0.0,500000.0,37.15,10-AUG-15 00:00:00
849074,Southern Sacramento Valley,2015,Wildfire,0.0,0.0,500000.0,37.15,27-JUL-15 13:00:00
867620,ANDERSON,2015,Drought,0.0,0.0,4000.0,37.15,01-OCT-15 00:00:00
867709,FREESTONE,2015,Drought,0.0,0.0,4000.0,37.15,01-OCT-15 00:00:00
868113,LEON,2015,Drought,0.0,0.0,4000.0,37.15,01-OCT-15 00:00:00
867708,CORYELL,2015,Drought,0.0,0.0,3000.0,37.15,01-OCT-15 00:00:00
867707,LAMPASAS,2015,Drought,0.0,0.0,3000.0,37.15,01-OCT-15 00:00:00
867624,MILAM,2015,Drought,0.0,0.0,3000.0,37.15,01-OCT-15 00:00:00
867623,ROBERTSON,2015,Drought,0.0,0.0,3000.0,37.15,01-OCT-15 00:00:00
867622,FALLS,2015,Drought,0.0,0.0,3000.0,37.15,01-OCT-15 00:00:00
867621,LIMESTONE,2015,Drought,0.0,0.0,3000.0,37.15,01-OCT-15 00:00:00
868112,MCLENNAN,2015,Drought,0.0,0.0,3000.0,37.15,01-OCT-15 00:00:00
838401,CHESTERFIELD,2015,Heat,0.0,0.0,0.0,37.15,24-FEB-15 10:20:00
852199,Winn,2015,Heat,0.0,0.0,0.0,37.15,05-AUG-15 00:00:00
852166,Titus,2015,Heat,0.0,0.0,0.0,37.15,13-JUL-15 00:00:00
852167,Upshur,2015,Heat,0.0,0.0,0.0,37.15,13-JUL-15 00:00:00
852168,Wood,2015,Heat,0.0,0.0,0.0,37.15,13-JUL-15 00:00:00
852169,Bienville,2015,Heat,0.0,0.0,0.0,37.15,13-JUL-15 00:00:00
852197,Union,2015,Heat,0.0,0.0,0.0,37.15,05-AUG-15 00:00:00
852198,Webster,2015,Heat,0.0,0.0,0.0,37.15,05-AUG-15 00:00:00
852290,St. Francis,2015,Heat,0.0,0.0,0.0,37.15,09-AUG-15 12:00:00
852164,Shelby,2015,Heat,0.0,0.0,0.0,37.15,13-JUL-15 00:00:00
